id,year,location,estab,formal,service,sector,group,grphq,market1,market2,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,ieffect_prod1,ieffect_prod2
963,2011,No,2002.0,NOT SPECIFIED,manufacturing,furniture,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
964,2011,No,2007.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,Yes,Nigeria,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,High,Medium,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,High,NOT SPECIFIED,High,Medium,NOT SPECIFIED
965,2011,No,1997.0,NOT SPECIFIED,manufacturing,"machinery, equipment and vehicles",No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,High,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,High,NOT SPECIFIED,Medium,NOT SPECIFIED,NOT SPECIFIED
966,2011,No,1982.0,Yes,manufacturing,"machinery, equipment and vehicles",No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Low,Medium,High,High,High,Not used,High,Medium,Medium,Low,High,NOT SPECIFIED
967,2011,No,1997.0,NOT SPECIFIED,manufacturing,furniture,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,High,High,High,High,Medium,Medium,Medium,Not used,High,High,NOT SPECIFIED
968,2011,No,1995.0,No,manufacturing,furniture,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,High,High,High,High,Medium,Medium,Medium,Not used,High,High,NOT SPECIFIED
969,2011,No,2008.0,Yes,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Low,Medium,Low,Not used,Not used,Not used,Not used,Not used,Not used,High,NOT SPECIFIED
970,2011,No,2001.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
971,2011,No,2001.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
972,2011,No,2010.0,NOT SPECIFIED,manufacturing,food and beverages,Yes,Unspecified,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
973,2011,No,2005.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
974,2011,No,2002.0,Yes,manufacturing,"coke, petroleum products",No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,Medium,Low,Not used,Not used,Not used,Low,Low,Medium,NOT SPECIFIED
975,2011,No,2005.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,Medium,Low,Not used,Not used,Not used,Low,Low,Medium,NOT SPECIFIED
976,2011,No,2002.0,NOT SPECIFIED,manufacturing,basic metals and recycling,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Low,High,High,Low,Low,Not used,Low,Medium,Medium,Medium,NOT SPECIFIED
977,2011,No,0.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
978,2011,No,0.0,Yes,manufacturing,rubber and plastics products,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,High,Medium,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Medium,NOT SPECIFIED
979,2011,No,2006.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,High,NOT SPECIFIED
980,2011,No,2006.0,NOT SPECIFIED,manufacturing,non metallic mineral products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
981,2011,No,2006.0,NOT SPECIFIED,manufacturing,food and beverages,Yes,Nigeria,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
982,2011,No,2008.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
983,2011,No,2005.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Not used,High,NOT SPECIFIED
984,2011,No,2002.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
985,2011,No,2000.0,NOT SPECIFIED,manufacturing,food and beverages,Yes,Nigeria,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
986,2011,No,2001.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
987,2011,No,0.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
988,2011,No,2005.0,NOT SPECIFIED,manufacturing,furniture,No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,NOT SPECIFIED,Low,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,High,NOT SPECIFIED
989,2011,No,2004.0,NOT SPECIFIED,manufacturing,"coke, petroleum products",No,NOT SPECIFIED,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Not used,High,NOT SPECIFIED
990,2011,No,2009.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,High,High,High,Low,Low,Not used,Not used,Low,Low,Medium,NOT SPECIFIED
991,2011,No,2001.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,Yes,Unspecified,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
992,2011,No,2006.0,NOT SPECIFIED,manufacturing,"Publishing, reproduction of recorded media",No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Medium,High,Low,Not used,Not used,Not used,Not used,Low,Not used,Medium,NOT SPECIFIED
993,2011,No,1999.0,Yes,manufacturing,non metallic mineral products,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
994,2011,No,0.0,NOT SPECIFIED,manufacturing,non metallic mineral products,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
995,2011,No,1961.0,Yes,manufacturing,non metallic mineral products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
996,2011,No,2006.0,NOT SPECIFIED,manufacturing,rubber and plastics products,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,Not used,High,High,NOT SPECIFIED
997,2011,No,2000.0,NOT SPECIFIED,manufacturing,leather tanning and dressing etc,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,High,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,Medium,NOT SPECIFIED
998,2011,No,0.0,NOT SPECIFIED,manufacturing,food and beverages,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
999,2011,No,2002.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
1000,2011,No,2006.0,NOT SPECIFIED,manufacturing,basic metals and recycling,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
1001,2011,No,2001.0,NOT SPECIFIED,manufacturing,"coke, petroleum products",Yes,Nigeria,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Low,Low,Not used,Medium,Not used,Not used,Medium,Medium,Low,Medium,NOT SPECIFIED
1002,2011,No,2000.0,NOT SPECIFIED,manufacturing,basic metals and recycling,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,NOT SPECIFIED,Medium,Medium,NOT SPECIFIED,Low,Not used,Medium,Not used,Medium,Medium,NOT SPECIFIED
1003,2011,No,2007.0,NOT SPECIFIED,manufacturing,textiles and wearing apparel,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
1004,2011,No,1998.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Not used,Not used,Low,Not used,Not used,Not used,High,NOT SPECIFIED,High,High,NOT SPECIFIED
1005,2011,No,1982.0,NOT SPECIFIED,manufacturing,"coke, petroleum products",Yes,Nigeria,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,Not used,Low,Not used,Not used,Low,Not used,Low,High,NOT SPECIFIED
1006,2011,No,2002.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
1007,2011,No,2006.0,Yes,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED
1008,2011,No,2000.0,Yes,manufacturing,basic metals and recycling,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Low,High,Low,Not used,Not used,Not used,Not used,Not used,Not used,High,NOT SPECIFIED
1009,2011,No,1985.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,Yes,Nigeria,NOT SPECIFIED,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Medium,Medium,Medium,Medium,Low,Not used,Medium,Low,Low,High,NOT SPECIFIED
1010,2011,No,1995.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Low,Medium,Medium,Medium,Low,Not used,Not used,Not used,Not used,Not used,Medium,NOT SPECIFIED
1011,2011,No,2002.0,NOT SPECIFIED,manufacturing,rubber and plastics products,No,NOT SPECIFIED,NOT SPECIFIED,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Low,Medium,High,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,NOT SPECIFIED
1012,2011,No,0.0,Yes,manufacturing,wood and paper products etc,No,NOT SPECIFIED,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Low,Medium,High,Medium,Not used,Not used,Not used,Not used,Not used,Not used,High,NOT SPECIFIED
1013,2011,No,1990.0,NOT SPECIFIED,manufacturing,rubber and plastics products,Yes,Nigeria,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,Not used,Low,Not used,Not used,Low,Not used,Low,High,NOT SPECIFIED
1014,2011,No,1978.0,Yes,manufacturing,rubber and plastics products,Yes,Nigeria,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,High,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,NOT SPECIFIED
1015,2011,Yes,1998.0,NOT SPECIFIED,manufacturing,fabricated metal etc,No,NOT SPECIFIED,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Medium,Medium,Medium,Not used,Low,Low,High,Not used,High,Medium,NOT SPECIFIED
1016,2011,No,0.0,NOT SPECIFIED,manufacturing,food and beverages,Yes,Nigeria,Yes,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Medium,Medium,Not used,Not used,Not used,Not used,Not used,Not used,Not used,High,NOT SPECIFIED
1017,2011,No,1973.0,Yes,manufacturing,chemicals and chemical products,Yes,Nigeria,NOT SPECIFIED,NOT SPECIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Medium,Medium,Medium,Medium,Low,Not used,Not used,Medium,Low,Low,High,NOT SPECIFIED
1018,2011,No,1964.0,Yes,manufacturing,food and beverages,Yes,Nigeria,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Medium,Medium,Not used,Not used,Not used,Not used,Low,Not used,Low,High,NOT SPECIFIED
1019,2011,No,2001.0,NOT SPECIFIED,manufacturing,chemicals and chemical products,Yes,Nigeria,NOT SPECIFIED,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,High,Not used,Low,Low,High,Not used,Medium,Low,High,High,High,NOT SPECIFIED
